Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664128941.8668327,0,64942,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128942.8858328,0,64943,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128943.8675587,0,64944,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128944.8681922,0,64945,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128945.8674126,0,64946,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128946.8857856,0,64947,0,GPS1_Frame,42.31307833333334,-71.09735333333333,54.4,327152.53250710585,4686668.085189814,19,T
1664128947.8672593,0,64948,0,GPS1_Frame,42.31308000000001,-71.09735,54.0,327152.81178866705,4686668.263487119,19,T
1664128948.8671677,0,64949,0,GPS1_Frame,42.31308000000001,-71.09734666666667,53.6,327153.0865076325,4686668.256714387,19,T
1664128949.8671262,0,64950,0,GPS1_Frame,42.31308000000001,-71.09734333333334,53.2,327153.36122659367,4686668.249941667,19,T
1664128950.8864386,0,64951,0,GPS1_Frame,42.31308000000001,-71.09734,52.8,327153.6359455569,4686668.243168957,19,T
1664128951.8855832,0,64952,0,GPS1_Frame,42.31308000000001,-71.09733833333333,52.4,327153.77330503956,4686668.239782605,19,T
1664128952.86716,0,64953,0,GPS1_Frame,42.31307833333334,-71.09733833333333,52.3,327153.7687424723,4686668.054712558,19,T
1664128953.8671238,0,64954,0,GPS1_Frame,42.31307833333334,-71.09734,52.2,327153.631382986,4686668.058098909,19,T
1664128954.868085,0,64955,0,GPS1_Frame,42.31307833333334,-71.09734,52.2,327153.631382986,4686668.058098909,19,T
1664128955.8682182,0,64956,0,GPS1_Frame,42.31307833333334,-71.09734,52.2,327153.631382986,4686668.058098909,19,T
